x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
67,2,407618,5,2,5,3,1,0,2050,0,40,-1.0,23785
28,2,205562,14,4,5,3,3,0,0,0,40,-1.0,2761
57,1,94429,9,0,2,5,1,1,0,0,40,-1.0,26301
59,1,169982,13,0,3,5,1,1,0,2002,50,-1.0,14705
39,8,208109,9,0,0,5,1,1,0,0,60,1.0,25896
41,1,31221,9,2,6,4,1,0,0,0,30,-1.0,8863
43,1,477983,9,0,2,5,3,1,0,0,40,-1.0,26385
44,1,209174,13,0,3,5,1,1,0,0,70,1.0,2596
60,4,152711,13,0,3,5,1,1,0,0,40,1.0,20022
83,1,195507,9,3,1,3,1,1,0,0,55,-1.0,30233
40,1,109969,7,2,6,1,1,0,0,0,20,-1.0,19041
51,1,115066,10,2,8,4,1,0,0,2547,40,1.0,8610
26,1,292353,4,0,11,5,0,1,0,0,40,-1.0,7592
65,5,180869,10,3,8,3,1,0,0,0,35,-1.0,14861
31,0,281540,12,0,14,5,1,1,0,0,45,-1.0,10108
23,5,430828,10,5,3,4,3,1,0,0,40,-1.0,12059
17,1,321880,6,4,6,2,3,1,0,0,15,-1.0,2964
39,1,191342,13,0,7,5,2,1,0,0,40,1.0,15846
54,1,202415,9,0,7,5,1,1,0,0,40,1.0,2257
27,1,142075,10,4,6,2,1,1,0,0,24,-1.0,7257
36,3,242080,15,0,12,5,1,1,0,0,80,1.0,1282
39,8,103110,13,0,12,5,1,1,0,0,50,-1.0,11276
54,8,32778,9,0,4,0,1,0,0,0,30,-1.0,22403
47,1,121958,4,6,6,4,1,0,0,0,30,-1.0,28918
42,5,213019,14,4,12,3,1,0,0,0,40,1.0,28670
23,1,636017,10,4,6,2,3,1,0,0,40,-1.0,25223
37,4,160910,16,0,12,5,1,1,0,0,45,-1.0,16879
36,1,116138,9,0,12,5,2,1,0,0,40,-1.0,6656
22,1,91842,10,4,4,3,1,0,0,0,42,-1.0,12133
20,1,179423,10,4,2,2,1,0,0,0,8,-1.0,1347
37,1,187589,9,0,2,5,1,1,5178,0,40,1.0,19894
22,1,138513,10,4,7,2,1,1,0,0,40,-1.0,21845
23,1,213811,13,4,3,2,1,0,0,0,40,-1.0,13701
59,5,212600,10,5,1,3,1,1,0,0,40,1.0,9066
19,1,238474,10,4,4,2,1,1,0,0,25,-1.0,4270
61,2,226989,9,2,5,3,1,1,4865,0,40,-1.0,2229
18,1,193741,7,4,6,1,3,1,0,0,30,-1.0,4940
59,1,230899,5,5,11,4,1,0,0,0,40,-1.0,617
39,1,80324,10,0,3,5,1,1,0,1977,62,1.0,20175
27,1,211184,9,4,8,3,1,0,0,0,52,-1.0,13529
29,1,24153,10,0,6,0,4,0,0,0,40,-1.0,24075
25,1,197728,10,4,8,2,1,0,0,0,40,-1.0,22764
37,1,193855,9,0,0,5,1,1,0,0,45,-1.0,31874
20,4,158206,12,4,12,3,1,1,0,0,30,-1.0,710
51,1,257485,10,0,7,5,1,1,0,0,40,1.0,2402
41,1,93793,14,0,12,5,1,1,0,0,38,1.0,10326
35,1,265662,13,0,4,5,1,1,0,0,40,1.0,18715
24,1,140001,10,4,2,1,1,1,0,0,40,-1.0,13408
42,1,139012,16,0,12,5,2,1,0,0,40,1.0,10043
53,1,97005,9,0,7,5,1,1,0,0,46,1.0,31302
31,1,113364,12,0,11,5,1,1,0,0,20,-1.0,17611
36,1,184655,6,2,0,4,1,1,0,0,48,-1.0,27645
69,2,262352,10,0,5,5,1,1,0,0,32,-1.0,2185
25,1,201737,10,2,8,4,1,0,0,0,40,-1.0,11519
49,1,165152,9,0,4,5,1,1,0,0,48,1.0,12272
70,8,177199,9,0,3,5,1,1,0,0,3,-1.0,12660
38,1,149347,10,2,4,3,1,1,0,0,60,-1.0,29564
42,5,245307,13,0,3,5,1,1,0,1977,48,1.0,8897
34,1,107793,9,2,7,3,1,1,0,0,40,-1.0,18550
31,1,258932,9,6,6,3,1,0,0,0,80,-1.0,10211
23,5,55890,13,4,12,3,1,0,0,0,40,-1.0,27821
25,1,60358,10,4,4,2,1,1,0,0,40,-1.0,11233
35,4,140752,9,0,7,5,1,1,0,0,40,-1.0,199
31,1,144949,13,0,12,5,1,1,0,0,40,1.0,16013
35,1,199352,15,0,12,5,1,1,0,1977,80,1.0,20184
24,5,33432,12,0,6,0,1,0,0,0,40,-1.0,14259
47,4,199512,13,0,3,5,1,1,0,0,40,1.0,5857
32,1,349365,10,0,4,5,3,1,0,0,65,-1.0,30004
90,2,313986,9,0,5,5,1,1,0,0,40,1.0,23253
33,1,106670,13,0,12,0,1,0,0,0,40,1.0,32324
31,5,158092,10,4,8,2,1,0,0,0,35,-1.0,12949
64,1,165020,7,0,7,5,1,1,0,0,48,-1.0,26547
61,3,187124,9,0,3,5,1,1,0,0,20,1.0,25608
56,1,179781,9,0,3,5,1,1,0,0,40,1.0,8547
32,1,279231,11,0,8,5,1,1,0,0,40,-1.0,4348
19,1,283945,6,4,2,1,1,1,0,1602,45,-1.0,1560
64,0,175534,16,0,12,5,2,1,0,0,40,1.0,2957
36,1,359678,9,4,11,3,3,0,0,0,48,-1.0,23396
52,5,40641,6,0,7,5,1,1,5013,0,40,-1.0,25920
29,1,101597,10,2,4,4,1,0,0,0,54,-1.0,8840
48,8,162236,14,3,3,4,1,0,0,0,40,1.0,22408
19,1,374262,8,4,2,2,1,1,0,0,20,-1.0,7119
29,1,201017,14,4,12,3,1,1,0,0,55,-1.0,18900
29,2,499935,11,4,5,4,1,0,0,0,40,-1.0,920
38,1,187748,13,0,12,5,1,1,0,0,40,1.0,11657
49,8,181307,15,0,12,5,1,1,15024,0,65,1.0,5049
25,1,67467,9,0,14,5,1,1,0,0,40,-1.0,17420
32,5,186993,9,0,0,5,1,1,0,0,40,-1.0,25068
43,1,302041,9,4,8,3,3,0,0,0,40,-1.0,17640
33,2,335625,10,2,5,3,1,0,0,0,40,-1.0,30761
18,1,201871,8,4,6,2,1,1,0,0,20,-1.0,2389
58,1,49893,10,0,4,5,1,1,0,0,45,-1.0,1288
56,8,201318,5,0,3,1,1,1,3411,0,50,-1.0,23275
34,1,399386,11,0,7,5,1,1,0,0,53,-1.0,2684
33,1,131934,9,2,3,3,1,0,0,0,45,-1.0,12481
37,1,40955,15,0,12,5,1,1,0,0,50,1.0,29575
38,5,210991,13,0,7,5,1,1,0,1740,40,-1.0,25069
59,1,32954,11,2,12,3,1,0,0,0,36,-1.0,2751
57,1,108741,9,0,3,0,1,0,0,0,40,-1.0,22079
58,1,216941,9,2,3,4,1,0,0,0,40,-1.0,6810
26,1,149734,9,5,7,4,3,0,0,1594,40,-1.0,12830
43,1,190044,6,0,0,5,1,1,0,0,40,-1.0,2662
20,1,344394,10,4,6,3,1,0,0,0,30,-1.0,22568
65,2,197883,6,0,5,5,1,1,0,0,70,-1.0,17169
33,1,106938,9,0,14,0,3,0,0,0,38,-1.0,8231
44,1,160829,13,0,14,0,1,0,0,0,20,1.0,5282
44,3,220230,9,0,6,5,3,1,0,0,48,-1.0,29435
43,5,143828,14,2,12,4,3,0,9562,0,40,1.0,9160
26,1,255193,7,0,3,5,1,1,3411,0,40,-1.0,27301
57,5,170066,9,0,0,5,1,1,0,0,25,1.0,6813
40,4,86912,16,0,12,5,1,1,0,0,50,1.0,12443
21,1,163870,6,0,6,5,1,1,3908,0,40,-1.0,12385
24,1,39615,13,4,4,3,1,1,0,0,45,-1.0,3391
60,1,162947,3,2,11,3,1,0,0,0,40,-1.0,20669
41,1,323790,9,2,2,4,1,1,0,0,55,-1.0,29781
33,1,125856,9,0,7,5,1,1,0,0,40,-1.0,9638
36,4,166697,13,2,12,4,1,0,0,0,40,-1.0,13912
18,1,345285,7,4,4,2,1,0,0,0,20,-1.0,7301
48,1,449354,9,0,8,5,1,1,4386,0,45,1.0,27402
20,1,360457,10,4,3,2,1,0,0,0,30,-1.0,9114
40,5,153031,14,0,12,5,1,1,7298,0,35,1.0,10
30,1,204374,13,4,4,3,1,1,0,1741,48,-1.0,21965
24,1,72143,13,4,4,3,1,0,0,0,20,-1.0,10215
48,1,315423,3,0,0,5,1,1,0,0,40,-1.0,19440
49,1,239865,7,0,0,5,1,1,0,0,40,-1.0,21647
34,1,170772,9,0,7,5,1,1,0,0,50,-1.0,24899
40,1,225432,10,0,11,5,1,1,0,0,45,-1.0,8042
26,1,150132,9,4,8,3,1,0,0,0,45,-1.0,15211
28,1,206351,10,0,4,5,1,1,0,0,40,-1.0,10088
29,1,154411,11,4,14,2,1,1,0,0,40,-1.0,31732
57,1,329792,4,2,0,4,1,1,0,0,75,-1.0,21991
43,1,242968,14,0,3,5,2,1,0,0,40,1.0,22294
28,1,339002,9,4,0,2,1,1,0,0,20,-1.0,3344
18,1,32059,7,4,2,2,1,1,0,0,40,-1.0,18041
23,1,117606,13,4,3,2,1,0,0,0,60,-1.0,11906
35,1,340018,6,4,6,4,3,0,0,0,38,-1.0,27007
41,1,207685,9,0,0,5,1,1,0,0,45,-1.0,24900
54,1,102828,9,0,7,5,1,1,0,0,49,-1.0,15711
39,1,114079,12,4,7,3,1,1,0,0,40,-1.0,13182
19,2,45643,10,4,5,2,1,0,0,0,25,-1.0,15594
50,2,222381,10,2,5,4,1,1,0,0,40,-1.0,23838
52,1,318975,9,2,8,4,1,0,0,0,40,-1.0,11298
52,1,132973,9,2,8,4,1,0,0,0,38,-1.0,7918
51,1,63685,9,0,4,5,2,1,0,0,50,-1.0,11425
42,1,328239,10,4,6,3,1,1,0,0,40,-1.0,641
43,1,221550,14,4,6,3,1,0,0,0,30,-1.0,9304
65,2,36039,9,0,5,5,1,1,0,0,40,1.0,26596
58,1,312131,14,0,4,5,1,1,0,0,40,-1.0,9031
31,1,50276,13,2,12,3,1,1,0,0,60,-1.0,6705
23,1,398904,13,0,12,0,1,0,0,0,40,-1.0,13645
47,3,120131,13,0,3,5,1,1,0,0,50,1.0,14274
49,5,123088,10,0,3,5,1,1,0,0,46,-1.0,28172
47,5,29819,14,0,3,5,3,1,0,1977,50,1.0,13470
37,8,353298,9,0,4,5,1,1,99999,0,50,1.0,31334
57,1,173832,13,0,4,5,1,1,0,1902,40,1.0,27978
63,3,110890,14,2,12,3,1,1,0,0,70,1.0,24299
32,1,32406,13,4,12,3,1,0,0,0,50,-1.0,32460
33,1,207937,9,4,7,3,1,1,0,1092,40,-1.0,18663
48,1,168216,10,0,4,5,1,1,0,0,40,1.0,25159
40,1,286370,4,0,11,5,1,1,0,0,40,1.0,29703
69,4,159191,10,3,8,3,1,0,0,810,38,-1.0,29133
39,1,115076,10,0,11,5,1,1,0,0,40,-1.0,14494
33,1,252168,10,4,6,3,3,1,0,0,40,-1.0,14146
25,1,229287,13,4,3,1,1,0,0,0,25,-1.0,12901
62,1,161460,13,4,10,3,1,1,0,0,30,-1.0,7874
29,1,380560,5,0,11,5,1,1,0,0,40,-1.0,18486
20,1,173851,10,4,10,2,1,1,0,0,40,-1.0,22169
34,1,112564,9,0,0,5,1,1,0,0,45,-1.0,9422
24,1,213427,9,4,8,3,1,1,0,0,40,-1.0,31770
29,5,289991,14,0,12,5,1,1,0,0,50,-1.0,16944
42,1,208726,10,2,3,4,1,0,0,0,45,-1.0,27717
32,1,190784,10,2,11,4,4,1,0,0,40,-1.0,12233
19,1,25429,8,4,6,2,1,0,0,0,20,-1.0,30230
19,1,198668,9,4,2,2,1,1,0,0,40,-1.0,24537
27,1,118230,10,4,8,2,1,0,0,0,40,-1.0,31869
52,8,40200,10,3,7,3,3,1,0,0,35,-1.0,12366
74,2,89667,13,3,5,3,0,0,0,0,35,-1.0,4155
26,1,56929,13,4,3,3,3,1,0,0,50,-1.0,11920
37,8,241998,13,0,12,5,1,1,0,0,5,1.0,7274
23,1,122272,10,4,8,2,1,0,0,0,20,-1.0,2406
61,0,178312,10,0,12,5,1,1,0,0,40,-1.0,9718
59,1,380357,13,2,3,3,1,1,0,0,40,-1.0,22839
35,1,101978,9,5,0,3,1,1,0,0,50,-1.0,22915
18,1,28648,7,4,6,1,1,0,0,0,40,-1.0,12565
45,1,214068,16,0,12,5,1,1,0,0,50,1.0,14385
38,1,275338,13,2,4,4,1,0,1151,0,40,-1.0,671
50,4,45961,13,6,12,3,1,1,6849,0,40,-1.0,25468
24,1,236696,9,0,2,2,1,1,0,0,35,-1.0,28000
21,1,149637,10,4,8,3,1,0,0,0,25,-1.0,9008
31,8,229946,9,0,12,5,1,1,0,0,40,-1.0,12963
44,3,212760,13,0,3,5,1,1,0,0,60,1.0,11473
34,1,318886,9,0,10,5,3,1,0,0,40,-1.0,681
23,2,191444,9,4,5,2,1,1,0,0,40,-1.0,21431
23,1,376416,9,4,0,2,1,1,0,0,40,-1.0,8502
25,1,170786,5,4,0,1,1,1,0,0,40,-1.0,1849
59,1,159008,10,0,1,5,1,1,0,0,56,-1.0,23224
23,1,288771,10,4,8,3,1,0,0,0,30,-1.0,17752
37,1,175130,9,2,8,4,1,0,0,0,45,-1.0,15509
41,1,262038,3,6,10,3,1,1,0,0,35,-1.0,3326
71,2,45801,9,0,5,5,1,1,0,0,70,-1.0,22857
21,1,283757,10,4,4,2,1,1,0,0,40,-1.0,29275
42,0,70240,10,2,3,4,2,0,0,0,40,-1.0,26744
54,1,138026,9,0,8,0,1,0,0,0,40,-1.0,8924
32,1,205152,9,0,3,5,1,1,3103,0,40,1.0,14868
34,5,207383,14,3,12,3,1,0,0,0,40,-1.0,9660
58,2,53481,13,0,5,5,1,1,0,0,70,-1.0,17397
26,5,386949,9,2,8,4,1,0,0,0,25,-1.0,10838
23,1,199884,9,4,8,4,1,0,0,0,45,-1.0,7920
50,1,93690,9,0,0,5,1,1,0,0,40,1.0,4291
18,1,210311,9,4,4,2,1,0,0,0,20,-1.0,29819
42,1,155106,10,4,11,3,1,1,0,0,45,-1.0,22850
24,1,220323,10,0,12,5,3,1,0,0,40,-1.0,29222
23,5,117618,13,4,12,2,1,1,0,0,24,-1.0,9291
34,2,353881,11,0,5,5,1,1,3103,0,60,1.0,28569
53,1,290688,9,0,7,5,1,1,0,0,52,1.0,28549
39,1,141584,14,4,4,3,1,1,0,2444,45,1.0,25386
34,1,133503,10,2,0,3,1,1,2174,0,40,-1.0,26557
21,1,143604,9,4,8,2,1,0,0,0,40,-1.0,31659
31,1,177675,13,0,12,5,1,1,0,0,40,-1.0,12001
38,1,146091,16,0,3,0,1,0,99999,0,36,1.0,5952
27,1,93206,10,4,2,2,2,1,0,0,40,-1.0,29307
40,1,257364,10,2,6,3,1,1,0,0,45,-1.0,22954
30,1,132601,13,0,3,5,1,1,99999,0,50,1.0,27131
20,1,190227,14,4,3,2,1,1,0,0,25,-1.0,12924
26,1,116044,7,5,7,1,1,1,2907,0,50,-1.0,27141
20,1,211049,10,4,3,2,1,0,0,0,30,-1.0,31263
76,2,84755,10,3,5,4,1,0,0,0,40,-1.0,6133
37,1,292370,13,0,12,5,0,1,0,0,50,1.0,9687
24,1,218678,13,4,4,2,1,1,0,0,40,-1.0,1973
54,1,172281,14,2,14,3,1,1,0,0,40,1.0,22013
40,1,229148,8,0,6,5,3,1,0,0,40,-1.0,31180
38,1,175360,6,4,12,3,1,1,0,2559,90,1.0,4110
40,1,315321,9,2,3,4,1,0,0,625,52,-1.0,30685
27,1,180758,12,4,4,3,1,1,0,0,40,-1.0,2860
27,1,168827,9,0,11,5,1,1,0,0,40,-1.0,1564
27,1,183523,10,0,0,5,1,1,0,0,40,1.0,16402
40,1,87771,9,0,7,0,1,0,0,1628,45,-1.0,15977
52,1,236180,13,6,6,3,1,1,0,0,50,-1.0,31414
18,1,120544,5,4,6,2,3,1,0,0,15,-1.0,3659
20,1,161092,10,4,8,2,1,1,0,0,14,-1.0,24496
27,1,390657,9,0,2,5,3,1,0,0,40,-1.0,23393
20,8,263498,11,4,10,2,1,1,0,0,40,-1.0,12466
22,1,205940,13,4,3,3,1,0,0,0,40,-1.0,25889
29,1,202182,10,0,7,5,1,1,0,0,50,-1.0,14876
45,1,187370,14,2,3,4,1,1,7430,0,70,1.0,30639
63,2,97823,7,0,5,5,1,1,0,0,40,-1.0,5540
32,1,131425,13,0,11,5,1,1,0,0,50,-1.0,2992
36,1,114988,9,4,6,3,1,0,0,0,40,-1.0,22711
56,8,73746,10,0,3,5,1,1,0,0,50,1.0,9556
19,1,200136,10,4,4,2,1,0,0,0,20,-1.0,21648
57,1,122497,5,3,6,4,3,1,0,0,52,-1.0,502
42,1,280410,9,0,6,5,3,1,0,0,40,-1.0,3156
45,1,216626,9,3,11,4,0,1,0,0,40,-1.0,4078
38,1,450924,8,0,6,5,1,1,3942,0,40,-1.0,9206
34,1,173495,10,0,7,5,1,1,0,0,48,1.0,902
38,3,99146,13,0,3,5,1,1,15024,0,80,1.0,6541
42,1,182342,10,3,3,3,1,0,0,0,55,-1.0,14334
42,1,251229,13,0,0,5,1,1,0,0,40,-1.0,20147
33,1,83446,7,2,3,4,1,0,0,0,40,1.0,25079
20,1,154779,10,4,4,1,0,0,0,0,40,-1.0,19275
56,1,290641,13,0,3,5,1,1,0,0,50,1.0,23122
41,1,32878,13,0,12,5,1,1,0,0,45,1.0,21399
22,1,260594,7,4,4,4,1,0,0,0,25,-1.0,3726
26,1,306513,10,4,2,2,1,1,0,0,40,-1.0,606
43,1,118001,4,5,10,3,3,1,0,0,40,-1.0,3734
52,0,207841,10,0,8,5,1,1,0,0,40,-1.0,21516
26,4,53903,9,4,7,4,1,1,0,0,50,-1.0,14180
60,1,88055,6,0,0,5,1,1,0,0,40,-1.0,6648
31,1,168387,13,0,12,5,1,1,7688,0,40,1.0,18019
31,4,157673,9,0,10,5,1,1,0,0,40,-1.0,26404
53,1,126592,10,0,7,5,3,1,7688,0,40,1.0,28799
36,1,194905,13,3,12,4,1,0,0,0,44,-1.0,9261
41,1,195661,10,0,0,5,1,1,0,0,54,-1.0,24964
42,1,157367,9,4,8,4,3,0,0,0,35,-1.0,13075
42,4,184682,12,2,6,3,1,0,0,0,40,-1.0,29390
44,1,332401,15,0,12,5,1,1,99999,0,65,1.0,17896
46,1,58126,9,0,7,5,1,1,0,0,40,-1.0,13195
49,5,52590,9,3,1,3,3,1,0,0,40,-1.0,11167
45,1,428350,9,0,11,0,1,0,0,1740,40,-1.0,10842
39,5,214284,13,3,12,4,2,0,0,0,10,-1.0,20590
43,1,260696,13,2,3,3,1,0,0,0,40,-1.0,7539
44,1,185798,11,5,7,1,1,1,0,0,48,1.0,31072
22,1,150175,10,4,8,2,1,0,0,0,20,-1.0,31287
41,8,443508,9,0,3,5,1,1,0,0,50,-1.0,7226
51,5,33863,14,0,12,5,1,1,0,0,45,-1.0,18599
51,4,82504,10,0,3,5,1,1,0,0,40,-1.0,16698
21,1,138768,10,4,4,2,1,1,0,0,40,-1.0,15311
48,1,125421,14,2,3,4,1,0,0,0,40,1.0,28331
19,1,93604,4,4,7,2,1,1,0,1602,32,-1.0,22145
31,0,484669,10,4,14,3,1,1,0,0,40,-1.0,14837
51,1,128272,10,0,3,5,1,1,0,0,40,-1.0,6143
37,1,184498,9,0,0,5,1,1,0,0,40,-1.0,11143
67,1,158301,9,2,0,3,1,1,0,0,60,-1.0,28723
25,1,248313,11,4,8,3,1,0,0,0,40,-1.0,26429
48,8,324173,11,2,3,3,1,0,0,0,50,-1.0,29737
52,1,343440,10,0,12,5,1,1,0,0,40,-1.0,23040
52,1,193116,6,0,0,5,1,1,0,0,45,-1.0,15749
44,5,210527,10,4,6,4,3,0,0,0,40,-1.0,7130
26,1,157249,7,4,0,3,1,1,0,0,40,-1.0,21063
17,1,265657,7,4,6,2,1,1,0,0,25,-1.0,7813
44,1,125461,16,0,3,5,1,1,0,0,60,1.0,29755
37,1,240837,9,2,6,3,1,0,0,0,30,-1.0,18843
44,1,134120,9,0,8,0,1,0,0,0,40,1.0,19118
44,8,254303,10,2,6,3,1,1,0,0,45,-1.0,23988
32,2,981628,9,2,5,4,3,1,0,0,40,-1.0,18925
44,1,136986,10,0,7,5,1,1,0,0,60,1.0,21464
60,8,376973,9,0,7,5,1,1,0,0,42,1.0,4045
43,1,143046,9,0,11,0,1,0,0,0,40,-1.0,10396
23,1,210053,10,4,6,3,1,0,0,0,28,-1.0,25891
29,1,197932,10,5,9,3,1,0,0,0,30,-1.0,24015
41,1,227644,9,0,0,5,1,1,0,0,50,-1.0,21535
21,2,204226,10,4,5,4,1,0,0,0,35,-1.0,226
34,3,177675,10,0,3,5,1,1,0,0,65,1.0,12875
54,1,155233,13,4,8,3,1,0,14084,0,40,1.0,15879
24,1,179627,9,0,11,5,1,1,0,0,40,-1.0,31247
43,5,153132,14,0,12,5,1,1,15024,0,40,1.0,14395
39,1,208778,9,0,11,0,1,0,0,0,40,1.0,15822
63,1,298113,10,2,6,3,1,1,0,0,40,-1.0,32073
50,1,221791,12,0,14,5,3,1,0,0,40,-1.0,3751
19,1,188669,10,4,4,2,1,0,0,0,25,-1.0,3047
46,1,128645,10,2,12,3,1,0,0,0,40,-1.0,3106
34,4,103371,11,4,8,4,1,0,0,0,40,-1.0,6337
36,1,321733,13,2,3,3,1,1,0,1741,40,-1.0,21882
23,1,183358,9,4,7,3,1,1,0,0,40,-1.0,23856
27,1,161155,6,4,6,3,1,1,0,0,40,-1.0,14802
46,1,59767,10,2,4,3,1,1,0,0,50,-1.0,26408
66,1,140576,4,0,7,5,1,1,0,0,40,-1.0,22426
39,1,76767,10,2,8,3,1,0,0,0,60,-1.0,27422
56,1,266091,13,4,12,3,1,0,0,0,45,-1.0,10567
25,1,91334,11,0,3,5,1,1,0,0,75,-1.0,6863
61,1,79827,9,0,3,5,1,1,0,0,50,-1.0,256
31,1,122609,9,2,8,4,1,0,0,0,40,-1.0,25062
39,1,120074,9,2,2,3,1,1,0,0,40,-1.0,12970
46,0,268281,12,2,8,4,1,0,0,0,40,-1.0,30290
40,1,289403,13,5,8,4,3,1,0,0,35,-1.0,14320
27,1,318639,6,4,6,3,1,1,0,0,60,-1.0,6244
37,1,187311,10,4,8,3,1,0,0,0,60,-1.0,2209
37,1,410913,9,6,10,4,0,1,0,0,40,-1.0,9676
55,8,126117,9,3,4,3,1,1,0,0,40,-1.0,75
33,1,202822,4,4,6,4,3,0,0,0,14,-1.0,11996
39,1,49308,13,2,12,3,1,1,0,0,40,-1.0,28493
34,1,153614,9,0,4,5,1,1,0,0,45,1.0,1122
73,2,135601,13,0,5,5,1,1,0,0,10,-1.0,27167
43,1,223277,10,2,7,3,1,1,0,0,40,-1.0,23406
58,1,320102,16,0,12,5,1,1,0,0,50,1.0,9134
38,1,33105,13,0,12,5,4,1,0,0,70,1.0,2919
33,1,160614,10,0,3,5,1,1,0,0,50,-1.0,13293
28,1,142443,9,4,7,2,1,1,0,0,40,-1.0,28059
54,3,98051,10,0,4,5,1,1,0,0,54,1.0,28537
33,2,102130,10,4,5,2,1,1,0,0,40,-1.0,31223
18,1,51255,7,4,2,2,1,1,0,0,15,-1.0,23592
45,1,26502,13,0,7,5,1,1,0,0,72,1.0,23158
40,3,64885,14,0,4,5,1,1,0,0,70,1.0,17719
43,4,129298,14,0,3,5,1,1,0,0,40,1.0,28272
22,1,190483,10,2,4,2,1,0,0,0,48,-1.0,6385
23,0,55465,10,4,2,3,1,1,0,0,40,-1.0,24552
59,1,151616,14,0,12,5,1,1,0,0,55,-1.0,12216
60,4,165827,16,0,12,5,1,1,0,0,55,-1.0,5849
31,1,128567,9,0,7,5,1,1,0,0,40,-1.0,25872
24,1,196742,9,2,6,4,1,0,0,0,40,-1.0,11360
31,3,467108,13,4,12,3,1,1,0,0,45,1.0,4010
47,1,76034,10,0,6,5,1,1,0,0,57,1.0,8954
58,1,216851,5,4,2,2,1,1,0,0,40,-1.0,12983
29,5,188909,13,4,12,2,3,0,0,0,42,-1.0,17078
47,5,166863,9,0,3,5,1,1,0,0,40,1.0,25161
37,1,359796,10,2,4,3,3,1,0,0,40,-1.0,21662
33,1,183845,9,0,6,0,1,0,0,0,38,-1.0,6359
41,3,151089,10,0,3,5,1,1,0,0,50,-1.0,5025
47,8,77102,14,2,12,3,1,1,0,0,40,-1.0,2648
19,5,176831,10,4,6,2,3,0,0,0,35,-1.0,25796
28,8,160786,9,4,7,2,1,1,0,0,40,-1.0,31435
41,1,165309,13,2,8,4,1,0,0,0,40,-1.0,28698
41,1,124956,13,2,3,4,3,0,0,0,90,1.0,11998
56,3,119891,10,0,3,5,1,1,0,1672,40,-1.0,7780
19,1,97189,10,4,4,2,1,0,0,0,22,-1.0,3914
36,1,185099,15,0,12,5,1,1,0,0,55,1.0,21792
39,1,43712,9,0,3,5,1,1,7298,0,40,1.0,20786
27,1,329426,14,4,3,3,1,1,0,0,37,-1.0,26566
31,1,187560,9,4,8,3,1,1,2174,0,40,-1.0,17473
38,3,379485,12,2,3,4,1,1,0,0,45,-1.0,28476
58,1,233193,9,3,8,3,1,0,0,0,27,-1.0,24295
35,1,127306,11,4,8,2,1,0,14344,0,40,1.0,15162
44,4,183829,13,4,8,3,1,0,0,0,38,-1.0,26584
58,1,186385,16,4,12,3,1,1,0,0,8,-1.0,1344
68,1,223486,9,3,6,4,1,0,0,0,7,-1.0,21380
67,8,107138,10,0,4,5,1,1,0,0,40,-1.0,7494
42,1,336891,10,2,8,3,3,0,0,0,40,-1.0,24653
51,1,163826,9,0,0,5,1,1,0,0,40,1.0,6397
33,1,206280,9,4,8,3,3,1,0,0,40,-1.0,16794
62,2,144116,6,0,5,5,1,1,0,0,40,-1.0,193
19,2,195282,9,4,5,2,3,0,0,0,20,-1.0,30269
53,0,117847,12,0,8,5,1,1,0,0,40,-1.0,8571
40,1,184105,11,0,7,5,1,1,0,0,40,1.0,9961
29,1,355569,11,4,3,4,1,0,0,0,50,-1.0,8806
27,1,60374,9,3,7,4,1,0,0,1594,26,-1.0,11304
55,3,182273,10,0,4,5,1,1,0,0,40,-1.0,9441
46,5,141944,13,0,12,5,1,1,0,0,38,1.0,27064
44,1,153489,9,4,6,4,1,1,0,0,40,-1.0,9829
21,1,186648,10,4,6,2,1,1,0,0,20,-1.0,13942
21,1,202373,10,0,2,5,3,1,0,0,40,-1.0,5451
63,8,28612,9,3,4,3,1,1,0,0,70,-1.0,28050
44,1,222596,9,2,14,3,1,1,0,0,50,1.0,2681
19,1,28119,10,4,6,2,1,0,0,0,4,-1.0,21113
23,1,230824,13,4,12,3,1,1,0,0,40,-1.0,14677
25,1,431307,6,0,1,0,3,0,0,0,50,-1.0,26813
25,1,308144,13,4,7,3,1,1,0,0,40,-1.0,14136
21,2,306779,10,4,5,2,1,1,0,0,40,-1.0,6976
59,0,31840,9,0,7,5,1,1,0,0,40,1.0,25760
46,0,33794,13,0,14,5,1,1,3103,0,40,1.0,22140
52,1,373367,7,3,7,3,1,1,0,0,40,-1.0,14179
28,1,584790,11,0,6,5,1,1,0,0,40,1.0,18576
51,2,177487,9,0,5,5,1,1,0,0,40,-1.0,27643
34,1,231043,11,0,8,5,1,1,3908,0,45,-1.0,18315
21,1,305874,10,0,6,5,1,1,0,0,40,-1.0,22188
60,1,83861,9,0,2,5,1,1,0,0,40,-1.0,19739
25,1,232991,3,0,11,5,0,1,0,0,40,-1.0,769
24,8,174391,9,0,8,0,1,0,0,0,40,-1.0,5019
24,1,382146,10,4,12,3,3,1,0,0,40,-1.0,21838
27,8,41099,9,4,7,3,1,1,0,0,30,-1.0,18011
46,8,57452,11,0,7,5,1,1,0,0,40,1.0,17930
30,5,233993,13,4,12,2,1,0,0,0,15,-1.0,28082
36,1,89040,7,0,0,5,1,1,0,0,47,-1.0,11956
33,1,137088,13,0,11,5,0,1,0,0,40,-1.0,2854
51,1,311350,13,0,3,5,1,1,0,0,40,1.0,13310
34,1,188246,9,0,11,5,1,1,0,0,40,-1.0,12372
